time,latitude,longitude,altitude,vn,ve,vd,roll,pitch,yaw
38977.265,33.606983,73.100075,503.200,-0.001,-0.001,-0.002,0.803,-0.287,-0.003
38977.272,33.606983,73.100075,503.200,-0.001,-0.003,-0.005,0.802,-0.288,-0.004
38977.278,33.606983,73.100075,503.200,-0.002,-0.005,-0.008,0.802,-0.288,-0.003
38977.285,33.606983,73.100075,503.200,-0.003,-0.007,-0.012,0.802,-0.287,-0.003
38977.292,33.606983,73.100075,503.200,-0.003,-0.009,-0.015,0.802,-0.288,-0.003
38977.299,33.606983,73.100075,503.200,-0.004,-0.011,-0.018,0.802,-0.288,-0.004
38977.305,33.606983,73.100075,503.200,-0.005,-0.013,-0.021,0.802,-0.289,-0.004
38977.312,33.606983,73.100075,503.201,-0.006,-0.015,-0.025,0.802,-0.287,-0.004
38977.319,33.606983,73.100075,503.201,-0.007,-0.017,-0.028,0.802,-0.287,-0.003
38977.326,33.606983,73.100075,503.201,-0.007,-0.019,-0.032,0.802,-0.287,-0.003
38977.332,33.606983,73.100075,503.201,-0.008,-0.021,-0.035,0.801,-0.287,-0.002
38977.339,33.606983,73.100075,503.201,-0.009,-0.023,-0.038,0.801,-0.287,-0.002
38977.346,33.606983,73.100075,503.202,-0.009,-0.025,-0.041,0.801,-0.287,-0.002
38977.353,33.606983,73.100075,503.202,-0.010,-0.027,-0.044,0.801,-0.288,-0.003
38977.360,33.606983,73.100075,503.202,-0.011,-0.029,-0.048,0.801,-0.287,-0.002
38977.366,33.606983,73.100075,503.203,-0.012,-0.031,-0.051,0.801,-0.287,-0.001
38977.373,33.606983,73.100075,503.203,-0.012,-0.033,-0.054,0.801,-0.287,-0.001
38977.380,33.606983,73.100075,503.203,-0.013,-0.035,-0.058,0.800,-0.286,-0.001
38977.387,33.606983,73.100075,503.204,-0.014,-0.037,-0.061,0.800,-0.287,-0.001
38977.393,33.606983,73.100075,503.204,-0.014,-0.039,-0.064,0.800,-0.287,-0.002
38977.401,33.606983,73.100075,503.205,-0.015,-0.041,-0.067,0.800,-0.287,-0.002
38977.407,33.606983,73.100075,503.205,-0.016,-0.043,-0.071,0.801,-0.287,-0.001
38977.414,33.606983,73.100075,503.206,-0.016,-0.045,-0.074,0.800,-0.287,-0.001
38977.421,33.606983,73.100075,503.206,-0.017,-0.047,-0.077,0.800,-0.287,-0.001
38977.428,33.606983,73.100075,503.207,-0.018,-0.049,-0.080,0.800,-0.287,-0.001
38977.435,33.606983,73.100075,503.207,-0.019,-0.051,-0.083,0.800,-0.287,-0.001
38977.441,33.606983,73.100075,503.208,-0.020,-0.053,-0.087,0.800,-0.287,-0.001
38977.448,33.606983,73.100075,503.208,-0.020,-0.055,-0.090,0.800,-0.287,-0.002
38977.455,33.606983,73.100075,503.209,-0.021,-0.057,-0.093,0.800,-0.288,-0.001
38977.462,33.606983,73.100075,503.210,-0.022,-0.059,-0.096,0.800,-0.288,-0.002
38977.469,33.606983,73.100075,503.210,-0.022,-0.061,-0.100,0.801,-0.288,-0.002
38977.475,33.606983,73.100075,503.211,-0.023,-0.063,-0.103,0.801,-0.288,-0.002
38977.482,33.606983,73.100075,503.212,-0.023,-0.064,-0.106,0.801,-0.288,-0.002
38977.489,33.606983,73.100075,503.212,-0.024,-0.066,-0.110,0.801,-0.288,-0.002
38977.496,33.606983,73.100075,503.213,-0.025,-0.068,-0.113,0.801,-0.288,-0.001
38977.503,33.606983,73.100075,503.214,-0.025,-0.070,-0.117,0.801,-0.288,-0.002
38977.509,33.606983,73.100075,503.215,-0.026,-0.072,-0.120,0.801,-0.289,-0.001
38977.516,33.606983,73.100075,503.216,-0.027,-0.074,-0.124,0.802,-0.289,0.000
38977.523,33.606983,73.100075,503.217,-0.028,-0.076,-0.126,0.803,-0.289,-0.000
38977.530,33.606983,73.100075,503.217,-0.028,-0.078,-0.130,0.803,-0.290,-0.000
38977.537,33.606983,73.100075,503.218,-0.029,-0.080,-0.133,0.802,-0.291,0.000
38977.543,33.606983,73.100075,503.219,-0.030,-0.082,-0.136,0.802,-0.290,0.000
38977.550,33.606983,73.100075,503.220,-0.030,-0.084,-0.139,0.803,-0.290,0.001
38977.557,33.606983,73.100075,503.221,-0.031,-0.086,-0.142,0.802,-0.290,0.000
38977.564,33.606983,73.100075,503.222,-0.031,-0.088,-0.145,0.802,-0.290,0.000
38977.571,33.606983,73.100075,503.223,-0.032,-0.090,-0.149,0.802,-0.290,0.001
38977.577,33.606983,73.100075,503.224,-0.032,-0.092,-0.152,0.803,-0.289,0.000
38977.584,33.606983,73.100075,503.225,-0.033,-0.094,-0.155,0.802,-0.289,0.000
38977.591,33.606983,73.100075,503.226,-0.034,-0.096,-0.159,0.803,-0.289,0.000
38977.598,33.606983,73.100075,503.227,-0.034,-0.098,-0.162,0.803,-0.289,0.001
38977.605,33.606983,73.100075,503.228,-0.035,-0.100,-0.165,0.803,-0.289,0.000
38977.611,33.606983,73.100075,503.230,-0.036,-0.102,-0.168,0.803,-0.289,-0.000
38977.618,33.606983,73.100075,503.231,-0.036,-0.104,-0.172,0.804,-0.288,0.001
38977.625,33.606983,73.100075,503.232,-0.037,-0.106,-0.175,0.804,-0.288,0.001
38977.632,33.606983,73.100075,503.233,-0.038,-0.108,-0.178,0.804,-0.289,0.001
38977.639,33.606983,73.100075,503.234,-0.039,-0.110,-0.181,0.804,-0.289,0.002
38977.645,33.606983,73.100075,503.236,-0.040,-0.112,-0.185,0.804,-0.289,0.002
38977.652,33.606983,73.100075,503.237,-0.040,-0.114,-0.188,0.804,-0.289,0.003
38977.659,33.606983,73.100075,503.238,-0.040,-0.116,-0.191,0.805,-0.290,0.003
38977.666,33.606983,73.100075,503.239,-0.041,-0.118,-0.194,0.805,-0.289,0.003
38977.673,33.606983,73.100075,503.241,-0.042,-0.120,-0.197,0.805,-0.288,0.004
38977.679,33.606983,73.100075,503.242,-0.043,-0.122,-0.201,0.805,-0.289,0.005
38977.686,33.606983,73.100075,503.243,-0.043,-0.123,-0.204,0.805,-0.289,0.005
38977.693,33.606983,73.100075,503.245,-0.044,-0.125,-0.207,0.805,-0.289,0.005
38977.700,33.606983,73.100075,503.246,-0.045,-0.127,-0.210,0.805,-0.289,0.005
38977.707,33.606983,73.100075,503.248,-0.045,-0.129,-0.213,0.805,-0.289,0.006
38977.713,33.606983,73.100075,503.249,-0.046,-0.131,-0.216,0.806,-0.289,0.006
38977.720,33.606983,73.100075,503.251,-0.047,-0.133,-0.220,0.806,-0.288,0.006
38977.727,33.606983,73.100075,503.252,-0.047,-0.135,-0.223,0.806,-0.288,0.006
38977.734,33.606983,73.100075,503.254,-0.048,-0.137,-0.226,0.807,-0.287,0.007
38977.740,33.606983,73.100075,503.255,-0.049,-0.139,-0.230,0.807,-0.287,0.007
38977.747,33.606983,73.100075,503.257,-0.050,-0.141,-0.233,0.807,-0.287,0.007
38977.754,33.606983,73.100075,503.258,-0.050,-0.143,-0.237,0.807,-0.287,0.006
38977.761,33.606983,73.100075,503.260,-0.051,-0.145,-0.240,0.807,-0.287,0.006
38977.768,33.606983,73.100075,503.262,-0.052,-0.147,-0.244,0.807,-0.288,0.006
38977.774,33.606983,73.100075,503.263,-0.053,-0.149,-0.247,0.808,-0.288,0.005
38977.781,33.606983,73.100075,503.265,-0.054,-0.151,-0.250,0.808,-0.288,0.006
38977.788,33.606983,73.100075,503.267,-0.054,-0.153,-0.254,0.808,-0.288,0.004
38977.795,33.606983,73.100075,503.268,-0.055,-0.155,-0.257,0.808,-0.288,0.004
38977.802,33.606983,73.100075,503.270,-0.056,-0.157,-0.260,0.808,-0.288,0.004
38977.808,33.606983,73.100075,503.272,-0.056,-0.159,-0.263,0.808,-0.289,0.004
38977.815,33.606983,73.100075,503.274,-0.056,-0.161,-0.266,0.808,-0.288,0.004
38977.822,33.606983,73.100075,503.276,-0.057,-0.163,-0.269,0.808,-0.288,0.004
38977.829,33.606983,73.100075,503.277,-0.058,-0.164,-0.273,0.809,-0.287,0.004
38977.836,33.606983,73.100075,503.279,-0.059,-0.166,-0.276,0.808,-0.288,0.004
38977.842,33.606983,73.100075,503.281,-0.060,-0.168,-0.280,0.809,-0.288,0.004
38977.849,33.606983,73.100075,503.283,-0.060,-0.170,-0.283,0.809,-0.288,0.005
38977.856,33.606983,73.100075,503.285,-0.061,-0.172,-0.286,0.809,-0.286,0.005
38977.863,33.606983,73.100075,503.287,-0.062,-0.174,-0.289,0.809,-0.287,0.005
38977.870,33.606983,73.100075,503.289,-0.062,-0.175,-0.292,0.809,-0.287,0.005
38977.876,33.606983,73.100075,503.291,-0.063,-0.177,-0.295,0.809,-0.288,0.005
38977.883,33.606983,73.100075,503.293,-0.064,-0.179,-0.299,0.809,-0.287,0.005
38977.890,33.606983,73.100075,503.295,-0.064,-0.181,-0.302,0.809,-0.288,0.006
38977.897,33.606983,73.100075,503.297,-0.065,-0.183,-0.306,0.810,-0.288,0.006
38977.904,33.606983,73.100075,503.299,-0.066,-0.185,-0.309,0.810,-0.289,0.006
38977.910,33.606983,73.100075,503.301,-0.067,-0.187,-0.313,0.811,-0.288,0.007
38977.917,33.606983,73.100075,503.303,-0.067,-0.189,-0.316,0.810,-0.288,0.007
38977.924,33.606983,73.100075,503.306,-0.068,-0.191,-0.319,0.810,-0.288,0.007
38977.931,33.606983,73.100075,503.308,-0.069,-0.193,-0.322,0.811,-0.287,0.007
38977.937,33.606983,73.100075,503.310,-0.070,-0.195,-0.325,0.810,-0.287,0.006
38977.944,33.606983,73.100075,503.312,-0.070,-0.197,-0.328,0.810,-0.287,0.006
38977.951,33.606983,73.100075,503.314,-0.071,-0.199,-0.331,0.809,-0.287,0.007
38977.958,33.606979,73.100075,503.317,-0.072,-0.201,-0.334,0.808,-0.287,0.006
38977.965,33.606979,73.100075,503.319,-0.072,-0.203,-0.337,0.808,-0.286,0.007
38977.971,33.606979,73.100075,503.321,-0.073,-0.205,-0.340,0.809,-0.285,0.007
38977.978,33.606979,73.100075,503.324,-0.074,-0.207,-0.343,0.808,-0.286,0.007
38977.985,33.606979,73.100075,503.326,-0.075,-0.209,-0.347,0.808,-0.286,0.007
38977.992,33.606979,73.100075,503.328,-0.076,-0.211,-0.350,0.807,-0.287,0.007
38977.999,33.606979,73.100075,503.331,-0.076,-0.213,-0.353,0.807,-0.287,0.006
38978.005,33.606979,73.100075,503.333,-0.077,-0.214,-0.357,0.807,-0.287,0.006
38978.012,33.606979,73.100075,503.336,-0.078,-0.217,-0.359,0.806,-0.287,0.005
38978.019,33.606979,73.100075,503.338,-0.078,-0.219,-0.363,0.806,-0.286,0.005
38978.026,33.606979,73.100075,503.340,-0.079,-0.220,-0.366,0.806,-0.285,0.006
38978.032,33.606979,73.100075,503.343,-0.080,-0.222,-0.369,0.806,-0.285,0.006
38978.039,33.606979,73.100075,503.345,-0.081,-0.224,-0.373,0.804,-0.285,0.006
38978.046,33.606979,73.100075,503.348,-0.082,-0.226,-0.376,0.803,-0.285,0.007
38978.053,33.606979,73.100075,503.351,-0.082,-0.228,-0.378,0.801,-0.286,0.007
38978.060,33.606979,73.100075,503.353,-0.083,-0.230,-0.381,0.799,-0.287,0.007
38978.066,33.606979,73.100075,503.356,-0.083,-0.232,-0.385,0.796,-0.289,0.006
38978.073,33.606979,73.100075,503.358,-0.084,-0.234,-0.389,0.796,-0.289,0.006
38978.080,33.606979,73.100075,503.361,-0.085,-0.236,-0.392,0.797,-0.289,0.006
38978.087,33.606979,73.100075,503.364,-0.086,-0.238,-0.396,0.798,-0.290,0.006
38978.094,33.606979,73.100075,503.366,-0.086,-0.240,-0.399,0.798,-0.290,0.006
38978.100,33.606979,73.100075,503.369,-0.087,-0.242,-0.402,0.798,-0.290,0.006
38978.107,33.606979,73.100075,503.372,-0.087,-0.244,-0.405,0.799,-0.290,0.006
38978.114,33.606979,73.100075,503.375,-0.088,-0.246,-0.408,0.800,-0.291,0.006
38978.121,33.606979,73.100075,503.377,-0.088,-0.248,-0.411,0.800,-0.291,0.006
38978.128,33.606979,73.100075,503.380,-0.089,-0.250,-0.414,0.799,-0.290,0.006
38978.135,33.606979,73.100075,503.383,-0.090,-0.252,-0.418,0.798,-0.290,0.007
38978.141,33.606979,73.100075,503.386,-0.091,-0.253,-0.422,0.798,-0.289,0.006
38978.148,33.606979,73.100075,503.389,-0.092,-0.255,-0.424,0.798,-0.289,0.006
38978.155,33.606979,73.100075,503.392,-0.093,-0.257,-0.428,0.797,-0.290,0.006
38978.162,33.606979,73.100075,503.395,-0.094,-0.259,-0.431,0.797,-0.290,0.006
38978.169,33.606979,73.100075,503.398,-0.094,-0.261,-0.435,0.797,-0.291,0.006
38978.175,33.606979,73.100075,503.401,-0.095,-0.264,-0.438,0.798,-0.290,0.006
38978.182,33.606979,73.100075,503.404,-0.096,-0.265,-0.440,0.797,-0.290,0.006
38978.189,33.606979,73.100075,503.407,-0.096,-0.268,-0.444,0.796,-0.290,0.005
38978.196,33.606979,73.100075,503.410,-0.097,-0.270,-0.447,0.795,-0.290,0.006
38978.203,33.606979,73.100075,503.413,-0.098,-0.272,-0.451,0.795,-0.290,0.006
38978.209,33.606979,73.100075,503.416,-0.099,-0.274,-0.454,0.795,-0.290,0.006
38978.216,33.606979,73.100075,503.419,-0.099,-0.275,-0.458,0.795,-0.291,0.006
38978.223,33.606979,73.100075,503.422,-0.100,-0.277,-0.461,0.794,-0.290,0.006
38978.230,33.606979,73.100075,503.425,-0.101,-0.279,-0.464,0.794,-0.290,0.007
38978.237,33.606979,73.100075,503.428,-0.102,-0.281,-0.466,0.793,-0.291,0.006
38978.243,33.606979,73.100075,503.431,-0.102,-0.283,-0.470,0.792,-0.291,0.006
38978.251,33.606979,73.100075,503.435,-0.103,-0.285,-0.475,0.791,-0.291,0.006
38978.273,33.606983,73.100075,503.318,-0.101,-0.280,-0.479,0.746,-0.279,0.007
38978.281,33.606983,73.100075,503.322,-0.102,-0.283,-0.482,0.746,-0.280,0.007
38978.288,33.606983,73.100075,503.326,-0.102,-0.284,-0.486,0.747,-0.280,0.008
38978.296,33.606983,73.100075,503.329,-0.103,-0.287,-0.489,0.747,-0.282,0.008
38978.303,33.606983,73.100075,503.333,-0.103,-0.289,-0.492,0.746,-0.280,0.008
38978.310,33.606983,73.100075,503.336,-0.104,-0.291,-0.495,0.745,-0.282,0.008
38978.318,33.606983,73.100075,503.340,-0.105,-0.293,-0.499,0.745,-0.281,0.008
38978.325,33.606983,73.100075,503.344,-0.106,-0.295,-0.504,0.744,-0.282,0.007
38978.332,33.606983,73.100075,503.348,-0.106,-0.297,-0.506,0.745,-0.281,0.007
38978.340,33.606983,73.100075,503.351,-0.107,-0.299,-0.511,0.745,-0.280,0.006
38978.347,33.606983,73.100075,503.355,-0.108,-0.301,-0.515,0.745,-0.281,0.007
38978.355,33.606983,73.100075,503.359,-0.109,-0.303,-0.519,0.746,-0.280,0.007
38978.362,33.606983,73.100075,503.363,-0.109,-0.305,-0.522,0.746,-0.279,0.007
38978.369,33.606983,73.100075,503.367,-0.110,-0.307,-0.526,0.747,-0.281,0.006
38978.377,33.606983,73.100075,503.370,-0.111,-0.309,-0.529,0.747,-0.280,0.006
38978.384,33.606983,73.100075,503.374,-0.111,-0.311,-0.532,0.746,-0.282,0.005
38978.391,33.606983,73.100075,503.378,-0.112,-0.314,-0.535,0.747,-0.282,0.004
38978.399,33.606983,73.100075,503.382,-0.113,-0.316,-0.539,0.746,-0.282,0.003
38978.406,33.606983,73.100075,503.386,-0.113,-0.318,-0.542,0.746,-0.284,0.004
38978.414,33.606983,73.100075,503.390,-0.114,-0.319,-0.546,0.746,-0.284,0.003
38978.421,33.606983,73.100075,503.394,-0.115,-0.321,-0.549,0.745,-0.285,0.003
38978.428,33.606983,73.100075,503.398,-0.115,-0.324,-0.553,0.746,-0.284,0.004
38978.436,33.606983,73.100075,503.402,-0.116,-0.326,-0.556,0.747,-0.285,0.003
38978.443,33.606983,73.100075,503.407,-0.116,-0.328,-0.559,0.747,-0.285,0.002
38978.450,33.606983,73.100075,503.411,-0.117,-0.330,-0.563,0.747,-0.285,0.003
38978.458,33.606983,73.100075,503.415,-0.118,-0.332,-0.566,0.747,-0.286,0.002
38978.465,33.606983,73.100075,503.419,-0.119,-0.334,-0.570,0.745,-0.287,0.001
38978.473,33.606979,73.100075,503.423,-0.120,-0.336,-0.573,0.745,-0.289,0.001
38978.480,33.606979,73.100075,503.428,-0.120,-0.339,-0.577,0.744,-0.290,0.002
38978.487,33.606979,73.100075,503.432,-0.121,-0.340,-0.581,0.744,-0.289,0.002
38978.495,33.606979,73.100075,503.436,-0.121,-0.342,-0.584,0.744,-0.291,0.002
38978.502,33.606979,73.100075,503.440,-0.122,-0.345,-0.587,0.745,-0.289,0.003
38978.509,33.606979,73.100075,503.445,-0.123,-0.347,-0.590,0.744,-0.289,0.003
38978.517,33.606979,73.100075,503.449,-0.123,-0.349,-0.593,0.744,-0.289,0.003
38978.524,33.606979,73.100075,503.453,-0.124,-0.351,-0.597,0.744,-0.290,0.002
38978.531,33.606979,73.100075,503.458,-0.125,-0.353,-0.600,0.743,-0.290,0.002
38978.539,33.606979,73.100075,503.462,-0.125,-0.355,-0.604,0.744,-0.289,0.001
38978.546,33.606979,73.100075,503.467,-0.126,-0.357,-0.607,0.744,-0.290,0.001
38978.554,33.606979,73.100075,503.471,-0.127,-0.359,-0.611,0.745,-0.290,-0.000
38978.561,33.606979,73.100075,503.476,-0.127,-0.361,-0.614,0.744,-0.291,0.000
38978.568,33.606979,73.100075,503.480,-0.128,-0.363,-0.617,0.743,-0.291,0.000
38978.576,33.606979,73.100075,503.485,-0.129,-0.365,-0.620,0.743,-0.291,-0.000
38978.583,33.606979,73.100075,503.489,-0.129,-0.367,-0.624,0.743,-0.292,-0.001
38978.590,33.606979,73.100075,503.494,-0.130,-0.369,-0.627,0.743,-0.291,-0.001
38978.598,33.606979,73.100075,503.499,-0.131,-0.371,-0.631,0.744,-0.291,-0.000
38978.605,33.606979,73.100075,503.503,-0.132,-0.373,-0.635,0.745,-0.290,-0.001
38978.612,33.606979,73.100075,503.508,-0.133,-0.375,-0.639,0.745,-0.290,-0.000
38978.620,33.606979,73.100075,503.513,-0.134,-0.377,-0.642,0.745,-0.289,-0.001
38978.627,33.606979,73.100075,503.517,-0.134,-0.380,-0.645,0.746,-0.289,-0.001
38978.634,33.606979,73.100075,503.522,-0.135,-0.382,-0.648,0.746,-0.289,-0.001
38978.642,33.606979,73.100075,503.527,-0.136,-0.384,-0.652,0.746,-0.289,-0.000
38978.649,33.606979,73.100075,503.532,-0.137,-0.386,-0.656,0.745,-0.288,-0.000
38978.656,33.606979,73.100075,503.536,-0.138,-0.388,-0.659,0.745,-0.288,-0.002
38978.664,33.606979,73.100075,503.541,-0.138,-0.390,-0.663,0.745,-0.288,-0.001
38978.671,33.606979,73.100075,503.546,-0.139,-0.392,-0.667,0.744,-0.288,-0.001
38978.678,33.606979,73.100075,503.551,-0.140,-0.394,-0.670,0.745,-0.288,-0.001
38978.686,33.606979,73.100075,503.556,-0.140,-0.396,-0.674,0.746,-0.288,-0.002
38978.693,33.606979,73.100075,503.561,-0.141,-0.398,-0.677,0.746,-0.287,-0.002
38978.700,33.606979,73.100075,503.566,-0.142,-0.400,-0.681,0.746,-0.288,-0.002
38978.708,33.606979,73.100075,503.571,-0.143,-0.402,-0.685,0.746,-0.288,-0.001
38978.715,33.606979,73.100075,503.576,-0.144,-0.405,-0.688,0.747,-0.287,-0.001
38978.722,33.606979,73.100075,503.581,-0.144,-0.407,-0.692,0.745,-0.288,-0.001
38978.730,33.606979,73.100075,503.586,-0.145,-0.409,-0.695,0.746,-0.288,-0.002
38978.737,33.606979,73.100075,503.591,-0.145,-0.411,-0.699,0.746,-0.287,-0.001
38978.744,33.606979,73.100075,503.596,-0.146,-0.413,-0.702,0.746,-0.287,-0.002
38978.752,33.606979,73.100075,503.602,-0.147,-0.415,-0.706,0.746,-0.287,-0.002
38978.759,33.606979,73.100075,503.607,-0.148,-0.417,-0.710,0.746,-0.286,-0.001
38978.766,33.606979,73.100075,503.612,-0.148,-0.419,-0.713,0.746,-0.285,-0.002
38978.774,33.606979,73.100075,503.617,-0.149,-0.421,-0.716,0.746,-0.285,-0.001
38978.781,33.606979,73.100075,503.622,-0.150,-0.423,-0.719,0.745,-0.286,-0.001
38978.788,33.606979,73.100075,503.628,-0.150,-0.425,-0.722,0.746,-0.286,-0.001
38978.796,33.606979,73.100067,503.633,-0.151,-0.427,-0.726,0.746,-0.286,-0.001
38978.803,33.606979,73.100067,503.638,-0.152,-0.429,-0.729,0.746,-0.286,-0.002
38978.810,33.606979,73.100067,503.644,-0.153,-0.432,-0.733,0.745,-0.285,-0.002
38978.818,33.606979,73.100067,503.649,-0.154,-0.433,-0.736,0.745,-0.286,-0.003
38978.825,33.606979,73.100067,503.655,-0.155,-0.435,-0.739,0.745,-0.286,-0.003
38978.832,33.606979,73.100067,503.660,-0.156,-0.438,-0.743,0.746,-0.286,-0.004
38978.840,33.606979,73.100067,503.665,-0.157,-0.440,-0.746,0.746,-0.286,-0.004
38978.847,33.606979,73.100067,503.671,-0.157,-0.442,-0.750,0.747,-0.286,-0.003
38978.854,33.606979,73.100067,503.676,-0.158,-0.444,-0.754,0.747,-0.285,-0.004
38978.862,33.606979,73.100067,503.682,-0.159,-0.446,-0.757,0.747,-0.285,-0.004
38978.869,33.606979,73.100067,503.688,-0.160,-0.448,-0.761,0.747,-0.286,-0.005
38978.876,33.606979,73.100067,503.693,-0.160,-0.450,-0.764,0.747,-0.286,-0.004
38978.884,33.606979,73.100067,503.699,-0.161,-0.452,-0.767,0.748,-0.286,-0.005
38978.891,33.606979,73.100067,503.704,-0.162,-0.454,-0.770,0.748,-0.287,-0.005
38978.898,33.606979,73.100067,503.710,-0.163,-0.456,-0.774,0.748,-0.286,-0.005
38978.906,33.606979,73.100067,503.716,-0.163,-0.458,-0.777,0.748,-0.286,-0.006
38978.913,33.606979,73.100067,503.721,-0.164,-0.460,-0.781,0.748,-0.285,-0.006
38978.920,33.606979,73.100067,503.727,-0.165,-0.463,-0.784,0.749,-0.285,-0.006
38978.928,33.606979,73.100067,503.733,-0.166,-0.465,-0.787,0.748,-0.285,-0.006
38978.935,33.606979,73.100067,503.739,-0.166,-0.467,-0.790,0.749,-0.285,-0.006
38978.942,33.606979,73.100067,503.744,-0.167,-0.469,-0.794,0.749,-0.285,-0.006
38978.950,33.606979,73.100067,503.750,-0.168,-0.471,-0.797,0.748,-0.284,-0.006
38978.957,33.606979,73.100067,503.756,-0.168,-0.473,-0.801,0.749,-0.284,-0.006
38978.964,33.606979,73.100067,503.762,-0.169,-0.475,-0.804,0.750,-0.285,-0.007
38978.972,33.606979,73.100067,503.768,-0.170,-0.477,-0.808,0.750,-0.284,-0.007
38978.979,33.606979,73.100067,503.774,-0.171,-0.479,-0.811,0.749,-0.284,-0.006
38978.986,33.606979,73.100067,503.780,-0.171,-0.482,-0.814,0.749,-0.285,-0.006
38978.994,33.606979,73.100067,503.786,-0.172,-0.484,-0.818,0.749,-0.284,-0.006
38979.001,33.606979,73.100067,503.792,-0.173,-0.486,-0.822,0.750,-0.283,-0.006
38979.008,33.606979,73.100067,503.798,-0.174,-0.488,-0.825,0.750,-0.284,-0.006
38979.015,33.606979,73.100067,503.804,-0.174,-0.490,-0.829,0.750,-0.284,-0.006
38979.023,33.606979,73.100067,503.810,-0.175,-0.492,-0.832,0.749,-0.284,-0.006
38979.030,33.606979,73.100067,503.816,-0.175,-0.494,-0.835,0.750,-0.284,-0.005
38979.037,33.606979,73.100067,503.822,-0.176,-0.496,-0.838,0.749,-0.284,-0.005
38979.045,33.606979,73.100067,503.828,-0.177,-0.498,-0.842,0.749,-0.284,-0.006
38979.107,33.606979,73.100067,503.882,-0.182,-0.515,-0.872,0.746,-0.284,-0.002
38979.114,33.606979,73.100067,503.888,-0.183,-0.518,-0.876,0.746,-0.285,-0.003
38979.122,33.606979,73.100067,503.895,-0.183,-0.519,-0.879,0.747,-0.286,-0.003
38979.129,33.606979,73.100067,503.901,-0.184,-0.522,-0.883,0.747,-0.286,-0.004
38979.137,33.606979,73.100067,503.908,-0.185,-0.524,-0.886,0.747,-0.287,-0.005
38979.144,33.606979,73.100067,503.914,-0.185,-0.526,-0.890,0.748,-0.287,-0.005
38979.151,33.606979,73.100067,503.921,-0.186,-0.528,-0.893,0.747,-0.286,-0.004
38979.159,33.606979,73.100067,503.927,-0.187,-0.530,-0.897,0.747,-0.286,-0.004
38979.166,33.606979,73.100067,503.934,-0.187,-0.532,-0.900,0.747,-0.286,-0.004
38979.173,33.606979,73.100067,503.941,-0.188,-0.534,-0.904,0.747,-0.286,-0.002
38979.181,33.606979,73.100067,503.947,-0.189,-0.536,-0.908,0.747,-0.285,-0.002
38979.188,33.606979,73.100067,503.954,-0.190,-0.538,-0.911,0.746,-0.286,-0.001
38979.196,33.606979,73.100067,503.961,-0.190,-0.540,-0.915,0.747,-0.286,-0.002
38979.203,33.606979,73.100067,503.968,-0.191,-0.542,-0.918,0.748,-0.286,-0.002
38979.210,33.606979,73.100067,503.974,-0.191,-0.544,-0.922,0.748,-0.287,-0.003
38979.218,33.606979,73.100067,503.981,-0.192,-0.546,-0.925,0.749,-0.287,-0.001
38979.225,33.606979,73.100067,503.988,-0.193,-0.548,-0.929,0.750,-0.285,-0.001
38979.232,33.606979,73.100067,503.995,-0.193,-0.550,-0.932,0.750,-0.286,-0.000
38979.240,33.606979,73.100067,504.002,-0.194,-0.552,-0.936,0.750,-0.286,0.000
38979.247,33.606979,73.100067,504.009,-0.195,-0.555,-0.940,0.751,-0.286,-0.000
38979.255,33.606979,73.100067,504.016,-0.196,-0.557,-0.943,0.751,-0.286,-0.001
38979.278,33.606979,73.100075,503.682,-0.167,-0.479,-0.934,0.547,-0.212,-0.000
38979.286,33.606979,73.100067,503.689,-0.167,-0.480,-0.937,0.547,-0.212,-0.001
38979.293,33.606979,73.100067,503.696,-0.168,-0.482,-0.941,0.547,-0.211,-0.001
38979.300,33.606979,73.100067,503.703,-0.169,-0.484,-0.945,0.546,-0.210,-0.002
38979.308,33.606979,73.100067,503.710,-0.170,-0.486,-0.948,0.547,-0.210,-0.003
38979.315,33.606979,73.100067,503.717,-0.171,-0.488,-0.951,0.549,-0.209,-0.003
38979.322,33.606979,73.100067,503.724,-0.171,-0.490,-0.954,0.549,-0.209,-0.004
38979.330,33.606979,73.100067,503.731,-0.172,-0.491,-0.958,0.549,-0.210,-0.003
38979.337,33.606979,73.100067,503.738,-0.173,-0.493,-0.961,0.549,-0.210,-0.004
38979.344,33.606979,73.100067,503.745,-0.174,-0.495,-0.964,0.549,-0.210,-0.004
38979.352,33.606979,73.100067,503.752,-0.174,-0.497,-0.967,0.549,-0.210,-0.003
38979.359,33.606979,73.100067,503.759,-0.175,-0.498,-0.971,0.549,-0.209,-0.003
38979.366,33.606979,73.100067,503.766,-0.176,-0.500,-0.975,0.550,-0.210,-0.003
38979.374,33.606979,73.100067,503.773,-0.177,-0.502,-0.978,0.550,-0.209,-0.003
38979.381,33.606979,73.100067,503.781,-0.177,-0.504,-0.982,0.550,-0.209,-0.003
38979.388,33.606979,73.100067,503.788,-0.178,-0.505,-0.985,0.550,-0.210,-0.003
38979.396,33.606979,73.100067,503.795,-0.178,-0.507,-0.989,0.550,-0.210,-0.003
38979.403,33.606979,73.100067,503.802,-0.179,-0.509,-0.992,0.549,-0.210,-0.002
38979.410,33.606979,73.100067,503.810,-0.179,-0.511,-0.996,0.549,-0.210,-0.002
38979.418,33.606979,73.100067,503.817,-0.180,-0.512,-0.999,0.549,-0.210,-0.003
38979.425,33.606979,73.100067,503.824,-0.181,-0.514,-1.003,0.550,-0.209,-0.003
